1.31937,0.506658,0.55287,2.4033,0.471219,0.628556,2.26418,4.71219,19.9966,12.5143
1.356,0.493834,0.56442,2.43473,0.471225,0.628544,2.26419,4.71225,20.0545,12.4717
1.38807,0.482343,0.574233,2.43473,0.471221,0.627677,2.26371,4.71221,20.166,12.8181
1.42295,0.469627,0.584647,2.46617,0.47122,0.628103,2.26393,4.7122,20.3194,12.9614
1.45493,0.457822,0.594011,2.49754,0.471219,0.628877,2.26435,4.71219,20.4081,13.005
1.48786,0.445415,0.603327,2.49754,0.471209,0.62816,2.26392,4.71209,20.5507,13.4396
1.51667,0.434414,0.611278,2.529,0.471215,0.627923,2.26381,4.71215,20.675,13.6315
1.55475,0.41969,0.62154,2.56039,0.471232,0.62807,2.26397,4.71232,20.8635,13.8918
1.58492,0.407809,0.629345,2.5604,0.471227,0.628646,2.26426,4.71227,20.8238,14.0453
1.61585,0.395502,0.637149,2.5918,0.471222,0.62851,2.26416,4.71222,20.8398,14.059
1.65478,0.379823,0.646674,2.62325,0.471217,0.627725,2.26372,4.71217,20.9065,14.285
1.68318,0.368201,0.653302,2.62325,0.471215,0.62849,2.26412,4.71215,20.8974,14.5683
1.71513,0.355016,0.660565,2.65463,0.471218,0.628425,2.2641,4.71218,20.8877,14.5531
1.75476,0.33848,0.669241,2.68609,0.471226,0.627412,2.26358,4.71226,20.8748,14.5038
1.78117,0.327301,0.674717,2.68609,0.471217,0.628413,2.26409,4.71217,20.7832,14.6185
1.81503,0.312877,0.681536,2.71745,0.471216,0.62854,2.26415,4.71216,20.7635,14.5207
1.8482,0.298635,0.687967,2.71747,0.471226,0.627247,2.26349,4.71226,20.6482,14.546
1.88099,0.28437,0.693904,2.74892,0.471226,0.62845,2.26414,4.71226,20.609,14.4031
1.91562,0.269207,0.699934,2.78028,0.471218,0.628793,2.2643,4.71218,20.6269,14.4571
1.95116,0.253536,0.705838,2.81175,0.471202,0.62784,2.26372,4.71202,20.6398,14.5195
1.98068,0.240377,0.710343,2.81175,0.47122,0.628135,2.26395,4.7122,20.5265,14.4898
2.01543,0.224813,0.71543,2.84314,0.471229,0.628036,2.26393,4.71229,20.466,14.287
2.04954,0.209452,0.720156,2.84311,0.471221,0.62739,2.26355,4.71221,20.43,14.5499
2.07943,0.195867,0.723879,2.87456,0.471221,0.628634,2.26423,4.71221,20.487,14.5822
2.11521,0.179546,0.728111,2.90594,0.471218,0.628883,2.26435,4.71218,20.4491,14.4101
2.14858,0.164258,0.731782,2.90595,0.471208,0.627507,2.26356,4.71208,20.3014,14.4869
2.17806,0.150658,0.734619,2.93742,0.471213,0.627845,2.26377,4.71213,20.3216,14.5373
2.21508,0.133538,0.737936,2.9688,0.471219,0.628363,2.26407,4.71219,20.3366,14.5665
2.24418,0.120029,0.740294,2.96881,0.471222,0.628766,2.2643,4.71222,20.2033,14.5163
2.27672,0.104859,0.74254,3.00021,0.471224,0.628076,2.26393,4.71224,20.1578,14.4798
2.31454,0.0871916,0.744838,3.03166,0.471221,0.627737,2.26374,4.71221,20.199,14.7535
2.34278,0.0739644,0.746298,3.03165,0.471213,0.628381,2.26406,4.71213,20.0962,14.94
2.37544,0.0586295,0.747612,3.06304,0.471218,0.62843,2.2641,4.71218,20.0243,14.9012
2.4149,0.0400794,0.748851,3.09447,0.471222,0.628261,2.26403,4.71222,20.0162,15.0461
2.44144,0.0275885,0.74944,3.09447,0.471219,0.628159,2.26396,4.71219,19.8164,15.1837
2.47448,0.0120249,0.749811,3.12589,0.471219,0.628226,2.26399,4.71219,19.7579,15.2549
2.51247,-0.00587436,0.749908,-3.12589,0.47122,0.628377,2.26408,4.7122,19.6388,15.2655
2.54124,-0.0194293,0.749695,-3.12589,0.471223,0.628484,2.26415,4.71223,19.3762,15.3299
2.57509,-0.0353696,0.749073,-3.09447,0.471217,0.627976,2.26385,4.71217,19.2273,15.2975
2.61005,-0.0518151,0.748148,-3.06304,0.471214,0.62772,2.2637,4.71214,19.0993,15.1823
2.64213,-0.0668826,0.746962,-3.06304,0.471223,0.628618,2.26423,4.71223,18.8466,15.084
2.67703,-0.083242,0.745273,-3.03166,0.471224,0.628462,2.26414,4.71224,18.6832,14.9444
2.70674,-0.0971449,0.743638,-3.00021,0.471222,0.628045,2.26391,4.71222,18.58,14.8394
2.7475,-0.116159,0.740932,-3.00022,0.471218,0.627458,2.26357,4.71218,18.245,14.8259
2.77534,-0.129088,0.738713,-2.9688,0.471213,0.628501,2.26412,4.71213,18.2156,14.6572
2.80749,-0.143992,0.735999,-2.93742,0.47121,0.629224,2.2645,4.7121,18.0949,14.5343
2.83633,-0.157301,0.733244,-2.93742,0.471218,0.62797,2.26385,4.71218,17.851,14.5421
2.87469,-0.174922,0.729221,-2.90594,0.471221,0.627861,2.26381,4.71221,17.8101,14.447
2.90544,-0.18899,0.72576,-2.87457,0.471222,0.628292,2.26404,4.71222,17.686,14.2728
2.93591,-0.202839,0.721972,-2.87456,0.471229,0.627919,2.26387,4.71229,17.4065,14.2643
2.974,-0.220053,0.716895,-2.84314,0.471217,0.628491,2.26413,4.71217,17.3465,14.2734
3.0031,-0.233143,0.71282,-2.81175,0.471203,0.629166,2.26444,4.71203,17.2909,14.1491
3.0357,-0.24768,0.707843,-2.81175,0.471219,0.627782,2.26375,4.71219,17.039,14.0707
3.07357,-0.264441,0.701735,-2.78028,0.471225,0.628077,2.26394,4.71225,16.9828,13.9586
3.10176,-0.276861,0.697014,-2.74891,0.471224,0.629024,2.26445,4.71224,16.9297,13.827
3.13551,-0.291552,0.690929,-2.74892,0.471216,0.627799,2.26375,4.71216,16.759,13.7674
3.17307,-0.307769,0.683842,-2.71745,0.471219,0.628028,2.26389,4.71219,16.7287,13.6022
3.2108,-0.323906,0.67638,-2.68609,0.471224,0.628628,2.26424,4.71224,16.6681,13.4015
3.23822,-0.335506,0.670698,-2.68609,0.471217,0.627915,2.26382,4.71217,16.4352,13.523
3.27094,-0.349212,0.663639,-2.65464,0.471216,0.628168,2.26395,4.71216,16.4468,13.4379
3.30027,-0.361424,0.657168,-2.62325,0.471219,0.62894,2.26438,4.71219,16.4291,13.2822
3.33533,-0.375776,0.648982,-2.62325,0.471221,0.628283,2.26403,4.71221,16.2584,13.2756
3.36916,-0.389479,0.640839,-2.5918,0.471226,0.627936,2.26387,4.71226,16.1955,13.1992
3.39903,-0.401479,0.633485,-2.59174,0.471234,0.627824,2.26384,4.71234,16.0537,13.2349
3.43476,-0.41556,0.624253,-2.56039,0.471214,0.628657,2.26421,4.71214,16.0302,13.1088
3.46598,-0.427725,0.615979,-2.52899,0.47121,0.628491,2.2641,4.7121,16.0495,13.0066
3.49667,-0.439554,0.607666,-2.529,0.471219,0.627467,2.26358,4.71219,15.8861,13.0093
3.53456,-0.453862,0.596985,-2.49754,0.471221,0.628296,2.26404,4.71221,15.9101,12.9265
3.56459,-0.465047,0.588317,-2.46617,0.471222,0.628635,2.26423,4.71222,15.9393,12.7675
3.5955,-0.476414,0.57921,-2.46616,0.471223,0.628461,2.26414,4.71223,15.8612,12.783
3.6332,-0.489965,0.567724,-2.43473,0.471218,0.627766,2.26374,4.71218,15.8789,12.737
3.6627,-0.500411,0.558555,-2.4033,0.471217,0.627834,2.26377,4.71217,15.8703,12.6393
3.69621,-0.51209,0.547927,-2.40329,0.471218,0.628905,2.26436,4.71218,15.7438,12.6959
3.73269,-0.524471,0.536008,-2.37193,0.471218,0.627977,2.26386,4.71218,15.7789,12.6379
3.76103,-0.533947,0.526597,-2.34047,0.471218,0.62765,2.26368,4.71218,15.7935,12.5047
3.79897,-0.546388,0.513759,-2.34042,0.471216,0.628436,2.2641,4.71216,15.6914,12.5879
3.83267,-0.557089,0.502022,-2.30909,0.471221,0.628621,2.26422,4.71221,15.7029,12.5707
3.8597,-0.565551,0.492509,-2.27766,0.471223,0.628446,2.26413,4.71223,15.6968,12.5142
3.89491,-0.576327,0.479892,-2.27767,0.471221,0.627491,2.26361,4.71221,15.5851,12.5817
3.92974,-0.586647,0.46713,-2.24622,0.471221,0.628322,2.26405,4.71221,15.5442,12.4967
3.95934,-0.59526,0.456159,-2.21485,0.471217,0.62878,2.26429,4.71217,15.5239,12.4274
3.99551,-0.605491,0.442533,-2.21484,0.471205,0.627996,2.26381,4.71205,15.3751,12.5043
4.02632,-0.613894,0.430692,-2.18339,0.471221,0.62794,2.26385,4.71221,15.4031,12.4374
4.05933,-0.622725,0.417887,-2.152,0.471234,0.628156,2.26402,4.71234,15.4481,12.3912
4.09504,-0.631962,0.403825,-2.15199,0.471223,0.628843,2.26435,4.71223,15.2469,12.4295
4.13741,-0.642456,0.386841,-2.12059,0.471221,0.627932,2.26384,4.71221,15.1893,12.3948
4.16003,-0.647899,0.377674,-2.08914,0.471219,0.627863,2.2638,4.71219,15.2497,12.3459
4.19566,-0.656217,0.363092,-2.08914,0.471213,0.628823,2.26429,4.71213,15.2004,12.4344
4.22384,-0.662488,0.351385,-2.05776,0.471218,0.628128,2.26394,4.71218,15.2013,12.3098
4.25558,-0.669411,0.338133,-2.0263,0.471224,0.627447,2.26359,4.71224,15.2157,12.2531
4.29518,-0.677621,0.321374,-2.02629,0.471216,0.628941,2.26437,4.71216,15.1581,12.3726
4.32174,-0.682835,0.309999,-1.99493,0.471219,0.628279,2.26402,4.71219,15.1956,12.2492
4.35572,-0.689348,0.295369,-1.96347,0.471225,0.627416,2.26358,4.71225,15.2992,12.1845
4.39267,-0.696011,0.279282,-1.96347,0.471228,0.628928,2.26441,4.71228,15.282,12.2417
4.42144,-0.700903,0.266642,-1.93211,0.471216,0.628626,2.2642,4.71216,15.2823,12.0864
4.45615,-0.706599,0.251312,-1.90064,0.471203,0.627887,2.26375,4.71203,15.3201,12.0177
4.49244,-0.712138,0.235135,-1.90065,0.471225,0.628254,2.26404,4.71225,15.324,12.1576
4.51999,-0.716062,0.22276,-1.86925,0.471227,0.627951,2.26388,4.71227,15.3836,12.0328
4.55491,-0.720831,0.207012,-1.83782,0.471223,0.627591,2.26367,4.71223,15.4506,11.9254
4.59249,-0.725504,0.189929,-1.83782,0.471222,0.629193,2.26453,4.71222,15.4465,12.0503
4.61892,-0.728519,0.177846,-1.80645,0.471217,0.62873,2.26426,4.71217,15.4775,11.9336
4.65479,-0.732396,0.161395,-1.77497,0.471211,0.627513,2.26357,4.71211,15.5564,11.8912
4.6868,-0.735454,0.146628,-1.77497,0.471214,0.627965,2.26383,4.71214,15.5512,11.9667
4.71852,-0.738216,0.131938,-1.74359,0.471217,0.62841,2.26409,4.71217,15.5751,11.846
4.75473,-0.74108,0.115121,-1.71218,0.471221,0.628713,2.26427,4.71221,15.6611,11.8095
4.78459,-0.743063,0.101187,-1.71218,0.471225,0.62785,2.26382,4.71225,15.6348,11.8996
4.81733,-0.744982,0.0858838,-1.68073,0.471222,0.627802,2.26378,4.71222,15.7394,11.8398
4.85479,-0.746848,0.0683323,-1.64936,0.471213,0.628527,2.26413,4.71213,15.8251,11.6834
4.88422,-0.747937,0.0545041,-1.64936,0.471221,0.628389,2.26409,4.71221,15.8391,11.731
4.91701,-0.748898,0.0390885,-1.61792,0.471223,0.628249,2.26402,4.71223,15.9002,11.6413
4.95468,-0.749665,0.0213551,-1.5865,0.471216,0.628143,2.26394,4.71216,16.0083,11.6175
4.98182,-0.749865,0.00856375,-1.5865,0.471216,0.628257,2.264,4.71216,16.0085,11.7077
5.01575,-0.749883,-0.00741961,-1.55509,0.471219,0.628392,2.26409,4.71219,16.1071,11.6294
5.05324,-0.749558,-0.0250824,-1.52367,0.471225,0.628447,2.26414,4.71225,16.2405,11.5821
5.08179,-0.748924,-0.0385215,-1.52367,0.471217,0.627833,2.26377,4.71217,16.2503,11.6837
5.11488,-0.74797,-0.0540838,-1.49224,0.471216,0.627857,2.26378,4.71216,16.3142,11.6227
5.1522,-0.746557,-0.0716104,-1.46086,0.471227,0.628805,2.26434,4.71227,16.4577,11.666
5.17961,-0.74514,-0.0844482,-1.46086,0.471223,0.628424,2.26412,4.71223,16.4187,11.7521
5.21638,-0.742999,-0.10164,-1.42942,0.471219,0.627905,2.26382,4.71219,16.5052,11.7308
5.25227,-0.740582,-0.118381,-1.398,0.471215,0.627521,2.2636,4.71215,16.5766,11.7753
5.27941,-0.738383,-0.130978,-1.398,0.471212,0.628675,2.26421,4.71212,16.5282,11.9204
5.31542,-0.735242,-0.14765,-1.36663,0.471214,0.628881,2.26433,4.71214,16.6066,12.0422
5.35452,-0.731441,-0.165677,-1.33514,0.471222,0.627467,2.2636,4.71222,16.6856,12.0671
5.38002,-0.728635,-0.177362,-1.33514,0.471223,0.627965,2.26387,4.71223,16.6471,12.1654
5.41514,-0.724554,-0.193401,-1.30377,0.471225,0.62817,2.26399,4.71225,16.6618,12.2231
5.44705,-0.720586,-0.207904,-1.30376,0.471229,0.627779,2.2638,4.71229,16.5746,12.4108
5.48654,-0.715157,-0.2257,-1.27235,0.471207,0.628881,2.2643,4.71207,16.5702,12.4807
5.51516,-0.710978,-0.238522,-1.24095,0.471208,0.628656,2.26418,4.71208,16.6313,12.4059
5.54384,-0.706601,-0.251307,-1.24095,0.471225,0.627438,2.26359,4.71225,16.5732,12.5579
5.57668,-0.701217,-0.265813,-1.20948,0.471226,0.628198,2.26401,4.71226,16.5939,12.5666
5.61469,-0.694684,-0.282487,-1.17812,0.471221,0.628556,2.26419,4.71221,16.6416,12.6532
5.64343,-0.6895,-0.295002,-1.17812,0.471216,0.627509,2.26359,4.71216,16.5152,12.6951
5.6761,-0.683254,-0.30907,-1.14666,0.47122,0.628124,2.26394,4.7122,16.5385,12.6317
5.71393,-0.675733,-0.325228,-1.11529,0.471221,0.628545,2.26418,4.71221,16.5502,12.6657
5.7413,-0.670058,-0.336812,-1.11529,0.471214,0.627837,2.26376,4.71214,16.4197,12.7263
5.77796,-0.662091,-0.352135,-1.08384,0.471217,0.628357,2.26406,4.71217,16.4264,12.7009
5.81231,-0.654357,-0.366352,-1.05245,0.471221,0.628715,2.26427,4.71221,16.5122,12.6544
5.84065,-0.64774,-0.377953,-1.05246,0.471221,0.628186,2.26398,4.71221,16.3764,12.6547
5.87652,-0.639027,-0.392437,-1.021,0.47123,0.627907,2.26387,4.7123,16.3663,12.643
5.91165,-0.630232,-0.406458,-0.989597,0.471229,0.628097,2.26397,4.71229,16.4155,12.6456
5.93865,-0.623246,-0.417093,-0.989594,0.471211,0.628748,2.26425,4.71211,16.342,12.682
5.97543,-0.61342,-0.431367,-0.958199,0.471211,0.628177,2.26394,4.71211,16.3866,12.6196
6.00867,-0.60431,-0.444106,-0.926744,0.471219,0.627595,2.26365,4.71219,16.4014,12.5217
6.03848,-0.595876,-0.455339,-0.926743,0.471222,0.628403,2.26411,4.71222,16.3296,12.5838
6.07539,-0.585136,-0.469017,-0.895372,0.471223,0.628575,2.2642,4.71223,16.3729,12.5513
6.10651,-0.575893,-0.4804,-0.86393,0.471223,0.628307,2.26405,4.71222,16.4221,12.4582
6.13716,-0.566513,-0.491383,-0.863928,0.47122,0.627685,2.2637,4.7122,16.3743,12.4656
6.1749,-0.554685,-0.504664,-0.832504,0.471217,0.62822,2.26399,4.71217,16.4455,12.3804
6.20522,-0.545015,-0.515176,-0.801127,0.471216,0.628856,2.26433,4.71216,16.4938,12.3297
6.23783,-0.534321,-0.526211,-0.801126,0.471216,0.627814,2.26376,4.71216,16.4435,12.4627
6.27469,-0.521976,-0.538425,-0.769671,0.471217,0.627935,2.26383,4.71217,16.4924,12.4142
6.30281,-0.512431,-0.547617,-0.738295,0.471219,0.628471,2.26413,4.71219,16.492,12.2919
6.33743,-0.500365,-0.558596,-0.738294,0.471222,0.628647,2.26424,4.71222,16.411,12.4457
6.37232,-0.487985,-0.569415,-0.706864,0.471223,0.628104,2.26395,4.71223,16.4848,12.4931
6.40372,-0.4767,-0.578981,-0.675424,0.471223,0.627473,2.2636,4.71223,16.5312,12.4151
6.43468,-0.465313,-0.588104,-0.675426,0.47122,0.628483,2.26414,4.7122,16.4435,12.4671
6.47433,-0.450512,-0.5995,-0.644053,0.471211,0.628455,2.26409,4.71211,16.5089,12.5461
6.50333,-0.439554,-0.607666,-0.612597,0.471205,0.627904,2.26377,4.71205,16.4645,12.4538
6.53722,-0.426489,-0.616848,-0.612596,0.471228,0.627956,2.26389,4.71228,16.3729,12.5708
6.58145,-0.409177,-0.628446,-0.581197,0.471227,0.628581,2.26422,4.71227,16.4166,12.6187
6.60612,-0.399411,-0.634753,-0.549794,0.471221,0.628774,2.2643,4.71221,16.5018,12.4764
6.63562,-0.387558,-0.642017,-0.549792,0.471221,0.62798,2.26387,4.71221,16.411,12.527
6.66687,-0.374875,-0.649496,-0.518342,0.471218,0.628048,2.26389,4.71218,16.4274,12.4868
6.69754,-0.362323,-0.656655,-0.518343,0.471212,0.628873,2.26432,4.71212,16.3563,12.5766
6.73563,-0.346476,-0.665087,-0.486953,0.471221,0.627726,2.26373,4.71221,16.3989,12.5233
6.76579,-0.333812,-0.671528,-0.455505,0.471222,0.627832,2.26379,4.71222,16.4249,12.4441
6.79723,-0.320508,-0.678045,-0.455511,0.471215,0.629018,2.26441,4.71215,16.3639,12.5457
6.83481,-0.304385,-0.68537,-0.424139,0.471221,0.627771,2.26376,4.71221,16.3981,12.5454
6.86451,-0.291544,-0.690932,-0.392676,0.471225,0.627775,2.26378,4.71225,16.4256,12.4701
6.89714,-0.277337,-0.696817,-0.392689,0.471228,0.629111,2.26451,4.71228,16.3849,12.5547
6.93377,-0.261205,-0.702958,-0.361312,0.471209,0.62828,2.26398,4.71209,16.4446,12.4671
6.96416,-0.247739,-0.707823,-0.329846,0.471208,0.627968,2.26381,4.71208,16.5011,12.3794
6.99599,-0.233549,-0.71268,-0.329832,0.471227,0.628291,2.26407,4.71227,16.4353,12.4375
7.03275,-0.217013,-0.71783,-0.298448,0.471225,0.627709,2.26374,4.71225,16.5309,12.4126
7.06082,-0.204326,-0.721565,-0.267028,0.471223,0.627843,2.2638,4.71223,16.542,12.2833
7.09457,-0.188987,-0.725761,-0.267021,0.471222,0.629281,2.26458,4.71222,16.4848,12.3929
7.13196,-0.171872,-0.729953,-0.235657,0.471214,0.628191,2.26396,4.71214,16.5832,12.4049
7.16283,-0.157689,-0.733163,-0.204172,0.471212,0.627626,2.26364,4.71212,16.6569,12.3315
7.19655,-0.142127,-0.736386,-0.204162,0.471215,0.628103,2.26391,4.71215,16.6123,12.3663
7.22928,-0.126946,-0.739087,-0.172798,0.471218,0.62856,2.26417,4.71218,16.6783,12.264
7.25952,-0.112886,-0.741398,-0.141382,0.471221,0.628575,2.2642,4.71221,16.7374,12.1892
7.29515,-0.0962629,-0.743764,-0.141389,0.471227,0.627545,2.26366,4.71227,16.7425,12.3817
7.32299,-0.0832323,-0.745275,-0.109937,0.47122,0.627931,2.26384,4.7122,16.8258,12.3495
7.36,-0.0658851,-0.747041,-0.0785588,0.471214,0.628502,2.26413,4.71214,16.8664,12.1917
7.39492,-0.0494778,-0.748332,-0.0785667,0.471224,0.628339,2.26408,4.71224,16.8275,12.2265
7.42596,-0.0348716,-0.749096,-0.0471278,0.471221,0.628215,2.264,4.71221,16.8936,12.1893
7.45781,-0.0198795,-0.749688,-0.0157068,0.471216,0.628156,2.26395,4.71216,16.9696,12.122
7.49458,-0.00255392,-0.74996,-0.0157055,0.471216,0.628311,2.26403,4.71216,17.0238,12.3005
7.52387,0.011247,-0.749823,0.0157048,0.471221,0.628421,2.26411,4.71221,17.0565,12.2251
7.55554,0.0261643,-0.749507,0.0471277,0.471224,0.628398,2.26411,4.71224,17.1115,12.192
7.59542,0.0449375,-0.748622,0.0471399,0.471213,0.62754,2.2636,4.71213,17.1559,12.4968
7.6255,0.0590731,-0.747577,0.0785608,0.47122,0.628153,2.26396,4.7122,17.1749,12.4915
7.65535,0.0730891,-0.746394,0.109934,0.471227,0.628761,2.26432,4.71227,17.251,12.4902
7.69315,0.09079,-0.74444,0.109926,0.471221,0.628235,2.26401,4.71221,17.2428,12.6207
7.72104,0.103813,-0.742689,0.141381,0.471218,0.627839,2.26378,4.71218,17.2344,12.5721
7.75507,0.119678,-0.740355,0.172795,0.471215,0.62764,2.26366,4.71215,17.2898,12.654
7.79212,0.136877,-0.737354,0.172794,0.471211,0.629215,2.2645,4.71211,17.2555,12.8499
7.82002,0.149775,-0.734802,0.204171,0.471215,0.628681,2.26423,4.71215,17.2614,12.7564
7.85625,0.166469,-0.731251,0.235654,0.471222,0.6275,2.26361,4.71222,17.3317,12.735
7.88893,0.181443,-0.727655,0.235648,0.471223,0.628139,2.26396,4.71223,17.2269,12.8277
7.91865,0.194992,-0.724119,0.267028,0.471226,0.628127,2.26397,4.71226,17.2483,12.81
7.95477,0.21139,-0.719559,0.298449,0.471227,0.627891,2.26385,4.71227,17.2904,12.7949
7.98843,0.226552,-0.714895,0.298454,0.471206,0.628935,2.26433,4.71206,17.1972,12.9154
8.01823,0.239891,-0.710509,0.329845,0.471208,0.628526,2.26411,4.71208,17.1977,12.9214
8.05624,0.256802,-0.704622,0.361314,0.471225,0.627425,2.26358,4.71225,17.1994,12.9989
8.08714,0.270426,-0.699473,0.361309,0.471231,0.628598,2.26425,4.71231,17.1144,13.1456
8.11705,0.283517,-0.694257,0.392678,0.471225,0.628466,2.26415,4.71225,17.0977,13.1378
8.15513,0.300065,-0.687321,0.424137,0.471212,0.627438,2.26354,4.71212,17.0897,13.1621
8.1858,0.313238,-0.681373,0.424133,0.471221,0.628441,2.26412,4.71221,16.9341,13.2462
8.21569,0.325973,-0.675368,0.455504,0.471221,0.628497,2.26415,4.71221,16.9094,13.2121
8.25364,0.342008,-0.667453,0.486957,0.471212,0.627704,2.26368,4.71212,16.9357,13.1708
8.28188,0.353769,-0.661225,0.486957,0.471215,0.628468,2.26411,4.71215,16.794,13.1592
8.31613,0.367919,-0.653463,0.518342,0.471221,0.62865,2.26423,4.71221,16.7907,13.156
8.35242,0.382752,-0.644962,0.549794,0.47123,0.627996,2.26392,4.7123,16.7567,13.1393
8.38039,0.393989,-0.638075,0.549792,0.471232,0.62789,2.26386,4.71232,16.6025,13.1417
8.41614,0.408228,-0.62907,0.581198,0.471223,0.628205,2.264,4.71223,16.6048,13.049
8.45406,0.423128,-0.61921,0.612596,0.471204,0.628887,2.2643,4.71204,16.6482,13.0384
8.48005,0.433148,-0.612168,0.612596,0.471212,0.628019,2.26385,4.71212,16.4482,13.0234
8.51513,0.446542,-0.602481,0.644051,0.471218,0.627769,2.26374,4.71218,16.4584,13.0168
8.55118,0.460113,-0.592269,0.675425,0.471219,0.628722,2.26427,4.71219,16.4872,12.9963
8.58031,0.470827,-0.583686,0.675427,0.471227,0.628549,2.2642,4.71227,16.3105,13.014
8.61583,0.48374,-0.573041,0.706867,0.471226,0.628113,2.26396,4.71226,16.2757,12.9914
8.64859,0.495479,-0.563014,0.706853,0.471214,0.627453,2.26356,4.71214,16.1644,13.0814
8.67746,0.505554,-0.553874,0.738294,0.471215,0.628302,2.26402,4.71215,16.2405,12.9977
8.7145,0.518315,-0.541973,0.76967,0.471216,0.628557,2.26416,4.71216,16.2898,12.9303
8.7466,0.529179,-0.531445,0.769669,0.471216,0.627528,2.2636,4.71216,16.1728,12.9489
8.77721,0.539253,-0.521122,0.801125,0.471215,0.62799,2.26385,4.71215,16.1748,12.8403
8.81515,0.551529,-0.508132,0.832503,0.471219,0.62854,2.26417,4.71219,16.194,12.7572
8.84526,0.561079,-0.497636,0.832509,0.47123,0.628683,2.26429,4.7123,16.0882,12.7275
8.87719,0.570905,-0.48624,0.86393,0.471225,0.627969,2.26388,4.71225,16.1873,12.6051
8.9147,0.582216,-0.472662,0.895372,0.471219,0.62783,2.26378,4.71219,16.3004,12.5282
8.94215,0.590304,-0.462565,0.895368,0.471218,0.628726,2.26426,4.71218,16.1914,12.5259
