num= 315
0.00000, 00.000000, 00.000000, 12.000000
0.05000, 00.019995, 00.009999, 12.000000
0.10000, 00.039957, 00.019995, 12.000000
0.15000, 00.059856, 00.029982, 12.000000
0.20000, 00.079659, 00.039957, 12.000000
0.25000, 00.099335, 00.049917, 12.000000
0.30000, 00.118851, 00.059856, 12.000000
0.35000, 00.138178, 00.069772, 12.000000
0.40000, 00.157283, 00.079659, 12.000000
0.45000, 00.176137, 00.089515, 12.000000
0.50000, 00.194709, 00.099335, 12.000000
0.55000, 00.212970, 00.109115, 12.000000
0.60000, 00.230890, 00.118851, 12.000000
0.65000, 00.248440, 00.128540, 12.000000
0.70000, 00.265593, 00.138178, 12.000000
0.75000, 00.282321, 00.147760, 12.000000
0.80000, 00.298598, 00.157283, 12.000000
0.85000, 00.314397, 00.166744, 12.000000
0.90000, 00.329692, 00.176137, 12.000000
0.95000, 00.344461, 00.185460, 12.000000
1.00000, 00.358678, 00.194709, 12.000000
1.05000, 00.372322, 00.203880, 12.000000
1.10000, 00.385369, 00.212970, 12.000000
1.15000, 00.397801, 00.221974, 12.000000
1.20000, 00.409596, 00.230890, 12.000000
1.25000, 00.420735, 00.239713, 12.000000
1.30000, 00.431202, 00.248440, 12.000000
1.35000, 00.440979, 00.257068, 12.000000
1.40000, 00.450050, 00.265593, 12.000000
1.45000, 00.458402, 00.274012, 12.000000
1.50000, 00.466020, 00.282321, 12.000000
1.55000, 00.472892, 00.290518, 12.000000
1.60000, 00.479008, 00.298598, 12.000000
1.65000, 00.484358, 00.306558, 12.000000
1.70000, 00.488932, 00.314397, 12.000000
1.75000, 00.492725, 00.322109, 12.000000
1.80000, 00.495729, 00.329692, 12.000000
1.85000, 00.497940, 00.337144, 12.000000
1.90000, 00.499355, 00.344461, 12.000000
1.95000, 00.499971, 00.351640, 12.000000
2.00000, 00.499787, 00.358678, 12.000000
2.05000, 00.498803, 00.365573, 12.000000
2.10000, 00.497022, 00.372322, 12.000000
2.15000, 00.494445, 00.378921, 12.000000
2.20000, 00.491077, 00.385369, 12.000000
2.25000, 00.486924, 00.391663, 12.000000
2.30000, 00.481991, 00.397801, 12.000000
2.35000, 00.476288, 00.403779, 12.000000
2.40000, 00.469823, 00.409596, 12.000000
2.45000, 00.462606, 00.415249, 12.000000
2.50000, 00.454649, 00.420735, 12.000000
2.55000, 00.445964, 00.426054, 12.000000
2.60000, 00.436566, 00.431202, 12.000000
2.65000, 00.426470, 00.436178, 12.000000
2.70000, 00.415692, 00.440979, 12.000000
2.75000, 00.404248, 00.445604, 12.000000
2.80000, 00.392158, 00.450050, 12.000000
2.85000, 00.379440, 00.454317, 12.000000
2.90000, 00.366116, 00.458402, 12.000000
2.95000, 00.352205, 00.462303, 12.000000
3.00000, 00.337732, 00.466020, 12.000000
3.05000, 00.322717, 00.469550, 12.000000
3.10000, 00.307187, 00.472892, 12.000000
3.15000, 00.291165, 00.476045, 12.000000
3.20000, 00.274678, 00.479008, 12.000000
3.25000, 00.257751, 00.481779, 12.000000
3.30000, 00.240411, 00.484358, 12.000000
3.35000, 00.222687, 00.486742, 12.000000
3.40000, 00.204607, 00.488932, 12.000000
3.45000, 00.186200, 00.490927, 12.000000
3.50000, 00.167494, 00.492725, 12.000000
3.55000, 00.148521, 00.494326, 12.000000
3.60000, 00.129310, 00.495729, 12.000000
3.65000, 00.109892, 00.496934, 12.000000
3.70000, 00.090298, 00.497940, 12.000000
3.75000, 00.070560, 00.498747, 12.000000
3.80000, 00.050709, 00.499355, 12.000000
3.85000, 00.030777, 00.499763, 12.000000
3.90000, 00.010795, 00.499971, 12.000000
3.95000, -0.009203, 00.499979, 12.000000
4.00000, -0.029187, 00.499787, 12.000000
4.05000, -0.049124, 00.499395, 12.000000
4.10000, -0.068983, 00.498803, 12.000000
4.15000, -0.088731, 00.498012, 12.000000
4.20000, -0.108338, 00.497022, 12.000000
4.25000, -0.127771, 00.495832, 12.000000
4.30000, -0.146999, 00.494445, 12.000000
4.35000, -0.165993, 00.492860, 12.000000
4.40000, -0.184720, 00.491077, 12.000000
4.45000, -0.203153, 00.489098, 12.000000
4.50000, -0.221260, 00.486924, 12.000000
4.55000, -0.239014, 00.484555, 12.000000
4.60000, -0.256385, 00.481991, 12.000000
4.65000, -0.273346, 00.479236, 12.000000
4.70000, -0.289869, 00.476288, 12.000000
4.75000, -0.305929, 00.473150, 12.000000
4.80000, -0.321499, 00.469823, 12.000000
4.85000, -0.336555, 00.466308, 12.000000
4.90000, -0.351073, 00.462606, 12.000000
