num= 252
0.00000, 00.250000, 00.000000, 12.000000
0.05000, 00.249922, 00.006249, 12.000000
0.10000, 00.249688, 00.012495, 12.000000
0.15000, 00.249297, 00.018732, 12.000000
0.20000, 00.248751, 00.024958, 12.000000
0.25000, 00.248049, 00.031169, 12.000000
0.30000, 00.247193, 00.037360, 12.000000
0.35000, 00.246182, 00.043527, 12.000000
0.40000, 00.245017, 00.049667, 12.000000
0.45000, 00.243699, 00.055777, 12.000000
0.50000, 00.242228, 00.061851, 12.000000
0.55000, 00.240606, 00.067887, 12.000000
0.60000, 00.238834, 00.073880, 12.000000
0.65000, 00.236913, 00.079827, 12.000000
0.70000, 00.234843, 00.085724, 12.000000
0.75000, 00.232627, 00.091568, 12.000000
0.80000, 00.230265, 00.097355, 12.000000
0.85000, 00.227760, 00.103080, 12.000000
0.90000, 00.225112, 00.108741, 12.000000
0.95000, 00.222323, 00.114335, 12.000000
1.00000, 00.219396, 00.119856, 12.000000
1.05000, 00.216331, 00.125303, 12.000000
1.10000, 00.213131, 00.130672, 12.000000
1.15000, 00.209798, 00.135959, 12.000000
1.20000, 00.206334, 00.141161, 12.000000
1.25000, 00.202741, 00.146274, 12.000000
1.30000, 00.199021, 00.151297, 12.000000
1.35000, 00.195177, 00.156224, 12.000000
1.40000, 00.191211, 00.161054, 12.000000
1.45000, 00.187125, 00.165784, 12.000000
1.50000, 00.182922, 00.170410, 12.000000
1.55000, 00.178605, 00.174929, 12.000000
1.60000, 00.174177, 00.179339, 12.000000
1.65000, 00.169639, 00.183637, 12.000000
1.70000, 00.164996, 00.187820, 12.000000
1.75000, 00.160249, 00.191886, 12.000000
1.80000, 00.155402, 00.195832, 12.000000
1.85000, 00.150459, 00.199655, 12.000000
1.90000, 00.145421, 00.203354, 12.000000
1.95000, 00.140292, 00.206925, 12.000000
2.00000, 00.135076, 00.210368, 12.000000
2.05000, 00.129775, 00.213679, 12.000000
2.10000, 00.124393, 00.216856, 12.000000
2.15000, 00.118933, 00.219898, 12.000000
2.20000, 00.113399, 00.222802, 12.000000
2.25000, 00.107794, 00.225567, 12.000000
2.30000, 00.102122, 00.228191, 12.000000
2.35000, 00.096386, 00.230672, 12.000000
2.40000, 00.090589, 00.233010, 12.000000
2.45000, 00.084736, 00.235201, 12.000000
2.50000, 00.078831, 00.237246, 12.000000
2.55000, 00.072875, 00.239143, 12.000000
2.60000, 00.066875, 00.240890, 12.000000
2.65000, 00.060832, 00.242486, 12.000000
2.70000, 00.054752, 00.243931, 12.000000
2.75000, 00.048637, 00.245223, 12.000000
2.80000, 00.042492, 00.246362, 12.000000
2.85000, 00.036320, 00.247348, 12.000000
2.90000, 00.030126, 00.248178, 12.000000
2.95000, 00.023912, 00.248854, 12.000000
3.00000, 00.017684, 00.249374, 12.000000
3.05000, 00.011445, 00.249738, 12.000000
3.10000, 00.005199, 00.249946, 12.000000
3.15000, -0.001051, 00.249998, 12.000000
3.20000, -0.007300, 00.249893, 12.000000
3.25000, -0.013544, 00.249633, 12.000000
3.30000, -0.019780, 00.249216, 12.000000
3.35000, -0.026004, 00.248644, 12.000000
3.40000, -0.032211, 00.247916, 12.000000
3.45000, -0.038398, 00.247034, 12.000000
3.50000, -0.044562, 00.245996, 12.000000
3.55000, -0.050697, 00.244806, 12.000000
3.60000, -0.056801, 00.243462, 12.000000
3.65000, -0.062869, 00.241966, 12.000000
3.70000, -0.068898, 00.240319, 12.000000
3.75000, -0.074883, 00.238521, 12.000000
3.80000, -0.080822, 00.236575, 12.000000
3.85000, -0.086711, 00.234481, 12.000000
3.90000, -0.092545, 00.232240, 12.000000
3.95000, -0.098322, 00.229854, 12.000000
4.00000, -0.104037, 00.227324, 12.000000
4.05000, -0.109687, 00.224653, 12.000000
4.10000, -0.115268, 00.221841, 12.000000
4.15000, -0.120778, 00.218890, 12.000000
4.20000, -0.126212, 00.215802, 12.000000
4.25000, -0.131567, 00.212580, 12.000000
4.30000, -0.136839, 00.209225, 12.000000
4.35000, -0.142027, 00.205739, 12.000000
4.40000, -0.147125, 00.202124, 12.000000
4.45000, -0.152132, 00.198383, 12.000000
4.50000, -0.157043, 00.194518, 12.000000
