dt = 0.025
tf = 5
len = 201
ho = 1.0
xoptimal = 
    0.235051,   -0.133309,    0.199568,    1.133864,   -0.652404,   -0.089871,   -0.396168,    0.081810,
    0.218648,   -0.135475,    0.189435,    1.135851,   -0.659577,   -0.083411,   -0.414463,    0.077081,
    0.202083,   -0.137479,    0.178846,    1.137716,   -0.665380,   -0.076916,   -0.432636,    0.072148,
    0.185390,   -0.139320,    0.167807,    1.139456,   -0.669888,   -0.070413,   -0.450453,    0.067020,
    0.168599,   -0.141000,    0.156328,    1.141066,   -0.673177,   -0.063923,   -0.467699,    0.061711,
    0.151740,   -0.142517,    0.144428,    1.142541,   -0.675329,   -0.057464,   -0.484176,    0.056241,
    0.134841,   -0.143873,    0.132127,    1.143877,   -0.676427,   -0.051046,   -0.499714,    0.050628,
    0.117927,   -0.145070,    0.119451,    1.145071,   -0.676551,   -0.044676,   -0.514160,    0.044894,
    0.101021,   -0.146107,    0.106429,    1.146121,   -0.675783,   -0.038358,   -0.527389,    0.039059,
    0.084145,   -0.146988,    0.093093,    1.147023,   -0.674203,   -0.032092,   -0.539294,    0.033145,
    0.067317,   -0.147712,    0.079476,    1.147777,   -0.671884,   -0.025876,   -0.549796,    0.027170,
    0.050556,   -0.148282,    0.065615,    1.148381,   -0.668898,   -0.019708,   -0.558832,    0.021152,
    0.033877,   -0.148698,    0.051547,    1.148835,   -0.665311,   -0.013585,   -0.566366,    0.015107,
    0.017295,   -0.148962,    0.037310,    1.149137,   -0.661184,   -0.007502,   -0.572376,    0.009050,
    0.000822,   -0.149074,    0.022941,    1.149287,   -0.656573,   -0.001457,   -0.576863,    0.002993,
   -0.015530,   -0.149035,    0.008479,    1.149286,   -0.651526,    0.004553,   -0.579841,   -0.003052,
   -0.031751,   -0.148846,   -0.006039,    1.149135,   -0.646086,    0.010530,   -0.581340,   -0.009076,
   -0.047831,   -0.148509,   -0.020576,    1.148833,   -0.640292,    0.016474,   -0.581403,   -0.015071,
   -0.063763,   -0.148023,   -0.035097,    1.148382,   -0.634174,    0.022386,   -0.580086,   -0.021027,
   -0.079538,   -0.147390,   -0.049569,    1.147782,   -0.627758,    0.028265,   -0.577453,   -0.026940,
   -0.095149,   -0.146610,   -0.063960,    1.147035,   -0.621062,    0.034107,   -0.573577,   -0.032802,
   -0.110589,   -0.145685,   -0.078238,    1.146142,   -0.614103,    0.039911,   -0.568535,   -0.038607,
   -0.125852,   -0.144615,   -0.092377,    1.145105,   -0.606888,    0.045673,   -0.562411,   -0.044352,
   -0.140931,   -0.143401,   -0.106350,    1.143925,   -0.599423,    0.051389,   -0.555290,   -0.050030,
   -0.155821,   -0.142046,   -0.120134,    1.142604,   -0.591709,    0.057054,   -0.547260,   -0.055636,
   -0.170514,   -0.140549,   -0.133707,    1.141144,   -0.583742,    0.062663,   -0.538407,   -0.061167,
   -0.185006,   -0.138913,   -0.147048,    1.139547,   -0.575516,    0.068212,   -0.528820,   -0.066617,
   -0.199288,   -0.137139,   -0.160142,    1.137814,   -0.567023,    0.073695,   -0.518581,   -0.071984,
   -0.213354,   -0.135229,   -0.172973,    1.135948,   -0.558252,    0.079108,   -0.507770,   -0.077262,
   -0.227198,   -0.133184,   -0.185526,    1.133952,   -0.549188,    0.084445,   -0.496466,   -0.082450,
   -0.240811,   -0.131007,   -0.197793,    1.131826,   -0.539820,    0.089702,   -0.484738,   -0.087542,
   -0.254186,   -0.128700,   -0.209761,    1.129575,   -0.530130,    0.094873,   -0.472656,   -0.092537,
   -0.267315,   -0.126264,   -0.221423,    1.127200,   -0.520105,    0.099953,   -0.460278,   -0.097433,
   -0.280189,   -0.123703,   -0.232773,    1.124704,   -0.509728,    0.104937,   -0.447659,   -0.102226,
   -0.292798,   -0.121018,   -0.243804,    1.122090,   -0.498986,    0.109821,   -0.434849,   -0.106914,
   -0.305135,   -0.118213,   -0.254514,    1.119360,   -0.487864,    0.114600,   -0.421888,   -0.111497,
   -0.317188,   -0.115289,   -0.264898,    1.116516,   -0.476349,    0.119268,   -0.408813,   -0.115972,
   -0.328949,   -0.112250,   -0.274954,    1.113562,   -0.464431,    0.123821,   -0.395653,   -0.120339,
   -0.340406,   -0.109099,   -0.284680,    1.110500,   -0.452098,    0.128254,   -0.382430,   -0.124595,
   -0.351550,   -0.105839,   -0.294075,    1.107333,   -0.439344,    0.132562,   -0.369165,   -0.128739,
   -0.362370,   -0.102472,   -0.303138,    1.104064,   -0.426162,    0.136740,   -0.355869,   -0.132770,
   -0.372855,   -0.099003,   -0.311868,    1.100696,   -0.412549,    0.140784,   -0.342548,   -0.136687,
   -0.382994,   -0.095434,   -0.320265,    1.097231,   -0.398502,    0.144688,   -0.329209,   -0.140488,
   -0.392776,   -0.091770,   -0.328328,    1.093672,   -0.384022,    0.148448,   -0.315849,   -0.144172,
   -0.402191,   -0.088013,   -0.336057,    1.090023,   -0.369113,    0.152060,   -0.302464,   -0.147735,
   -0.411228,   -0.084168,   -0.343451,    1.086286,   -0.353780,    0.155519,   -0.289047,   -0.151176,
   -0.419877,   -0.080238,   -0.350509,    1.082465,   -0.338030,    0.158820,   -0.275590,   -0.154491,
   -0.428126,   -0.076228,   -0.357230,    1.078563,   -0.321873,    0.161960,   -0.262081,   -0.157678,
   -0.435967,   -0.072142,   -0.363613,    1.074582,   -0.305320,    0.164934,   -0.248508,   -0.160733,
   -0.443389,   -0.067983,   -0.369655,    1.070527,   -0.288386,    0.167739,   -0.234857,   -0.163653,
   -0.450383,   -0.063756,   -0.375355,    1.066401,   -0.271086,    0.170373,   -0.221116,   -0.166433,
   -0.456940,   -0.059466,   -0.380710,    1.062207,   -0.253437,    0.172831,   -0.207270,   -0.169071,
   -0.463052,   -0.055116,   -0.385718,    1.057949,   -0.235459,    0.175112,   -0.193307,   -0.171561,
   -0.468711,   -0.050712,   -0.390374,    1.053630,   -0.217172,    0.177213,   -0.179216,   -0.173899,
   -0.473909,   -0.046257,   -0.394677,    1.049255,   -0.198597,    0.179132,   -0.164985,   -0.176081,
   -0.478638,   -0.041757,   -0.398622,    1.044827,   -0.179758,    0.180867,   -0.150605,   -0.178102,
   -0.482895,   -0.037215,   -0.402206,    1.040351,   -0.160678,    0.182418,   -0.136070,   -0.179958,
   -0.486671,   -0.032637,   -0.405424,    1.035831,   -0.141382,    0.183783,   -0.121373,   -0.181645,
   -0.489962,   -0.028028,   -0.408273,    1.031270,   -0.121895,    0.184961,   -0.106511,   -0.183159,
   -0.492764,   -0.023391,   -0.410749,    1.026674,   -0.102243,    0.185952,   -0.091484,   -0.184496,
   -0.495073,   -0.018732,   -0.412846,    1.022047,   -0.082451,    0.186755,   -0.076292,   -0.185653,
   -0.496886,   -0.014055,   -0.414562,    1.017393,   -0.062546,    0.187372,   -0.060939,   -0.186625,
   -0.498200,   -0.009365,   -0.415892,    1.012718,   -0.042555,    0.187801,   -0.045431,   -0.187411,
   -0.499013,   -0.004666,   -0.416832,    1.008024,   -0.022503,    0.188043,   -0.029776,   -0.188008,
   -0.499324,    0.000036,   -0.417379,    1.003319,   -0.002417,    0.188100,   -0.013985,   -0.188414,
   -0.499134,    0.004737,   -0.417530,    0.998605,    0.017678,    0.187970,    0.001931,   -0.188626,
   -0.498441,    0.009433,   -0.417282,    0.993889,    0.037755,    0.187655,    0.017957,   -0.188643,
   -0.497246,    0.014119,   -0.416632,    0.989175,    0.057790,    0.187157,    0.034077,   -0.188464,
   -0.495552,    0.018789,   -0.415577,    0.984467,    0.077758,    0.186475,    0.050273,   -0.188090,
   -0.493359,    0.023441,   -0.414117,    0.979772,    0.097635,    0.185613,    0.066527,   -0.187518,
   -0.490671,    0.028069,   -0.412251,    0.975093,    0.117397,    0.184569,    0.082818,   -0.186750,
   -0.487491,    0.032668,   -0.409976,    0.970436,    0.137021,    0.183347,    0.099124,   -0.185786,
   -0.483821,    0.037234,   -0.407294,    0.965805,    0.156484,    0.181947,    0.115424,   -0.184626,
   -0.479668,    0.041764,   -0.404205,    0.961206,    0.175765,    0.180370,    0.131694,   -0.183271,
   -0.475035,    0.046251,   -0.400710,    0.956644,    0.194843,    0.178620,    0.147912,   -0.181724,
   -0.469928,    0.050693,   -0.396810,    0.952122,    0.213696,    0.176696,    0.164055,   -0.179984,
   -0.464352,    0.055085,   -0.392508,    0.947646,    0.232306,    0.174601,    0.180099,   -0.178055,
   -0.458315,    0.059422,   -0.387807,    0.943221,    0.250652,    0.172338,    0.196021,   -0.175937,
   -0.451822,    0.063700,   -0.382709,    0.938851,    0.268717,    0.169907,    0.211798,   -0.173634,
   -0.444881,    0.067916,   -0.377218,    0.934540,    0.286482,    0.167311,    0.227408,   -0.171147,
   -0.437500,    0.072065,   -0.371340,    0.930295,    0.303929,    0.164553,    0.242830,   -0.168480,
   -0.429687,    0.076142,   -0.365078,    0.926118,    0.321044,    0.161635,    0.258043,   -0.165634,
   -0.421451,    0.080145,   -0.358439,    0.922014,    0.337808,    0.158560,    0.273026,   -0.162614,
   -0.412800,    0.084069,   -0.351429,    0.917989,    0.354207,    0.155330,    0.287762,   -0.159422,
   -0.403744,    0.087910,   -0.344054,    0.914045,    0.370225,    0.151948,    0.302230,   -0.156061,
   -0.394292,    0.091665,   -0.336320,    0.910187,    0.385849,    0.148417,    0.316414,   -0.152536,
   -0.384455,    0.095330,   -0.328235,    0.906419,    0.401066,    0.144740,    0.330298,   -0.148848,
   -0.374242,    0.098901,   -0.319808,    0.902746,    0.415861,    0.140921,    0.343866,   -0.145004,
   -0.363665,    0.102375,   -0.311045,    0.899170,    0.430222,    0.136963,    0.357103,   -0.141005,
   -0.352735,    0.105748,   -0.301955,    0.895697,    0.444139,    0.132870,    0.369997,   -0.136857,
   -0.341462,    0.109017,   -0.292548,    0.892329,    0.457599,    0.128645,    0.382534,   -0.132564,
   -0.329859,    0.112179,   -0.282832,    0.889070,    0.470593,    0.124293,    0.394701,   -0.128131,
   -0.317937,    0.115231,   -0.272816,    0.885923,    0.483109,    0.119816,    0.406488,   -0.123561,
   -0.305707,    0.118169,   -0.262511,    0.882893,    0.495141,    0.115220,    0.417882,   -0.118860,
   -0.293184,    0.120991,   -0.251926,    0.879981,    0.506678,    0.110509,    0.428872,   -0.114033,
   -0.280378,    0.123693,   -0.241071,    0.877192,    0.517713,    0.105686,    0.439448,   -0.109085,
   -0.267302,    0.126274,   -0.229957,    0.874528,    0.528240,    0.100758,    0.449599,   -0.104022,
   -0.253970,    0.128730,   -0.218594,    0.871992,    0.538251,    0.095727,    0.459313,   -0.098848,
   -0.240394,    0.131060,   -0.206995,    0.869587,    0.547741,    0.090599,    0.468580,   -0.093571,
   -0.226587,    0.133260,   -0.195169,    0.867314,    0.556704,    0.085380,    0.477387,   -0.088195,
   -0.212563,    0.135328,   -0.183129,    0.865178,    0.565138,    0.080073,    0.485723,   -0.082726,
   -0.198335,    0.137263,   -0.170887,    0.863179,    0.573036,    0.074685,    0.493576,   -0.077172,
   -0.183916,    0.139062,   -0.158455,    0.861320,    0.580396,    0.069221,    0.500933,   -0.071538,
   -0.169320,    0.140723,   -0.145845,    0.859603,    0.587215,    0.063686,    0.507779,   -0.065830,
   -0.154560,    0.142245,   -0.133070,    0.858029,    0.593491,    0.058086,    0.514101,   -0.060054,
   -0.139650,    0.143627,   -0.120144,    0.856600,    0.599221,    0.052426,    0.519884,   -0.054217,
   -0.124603,    0.144866,   -0.107080,    0.855318,    0.604403,    0.046712,    0.525113,   -0.048325,
   -0.109434,    0.145962,   -0.093893,    0.854184,    0.609036,    0.040951,    0.529772,   -0.042385,
   -0.094156,    0.146913,   -0.080597,    0.853200,    0.613118,    0.035149,    0.533845,   -0.036402,
   -0.078783,    0.147719,   -0.067206,    0.852365,    0.616647,    0.029311,    0.537316,   -0.030384,
   -0.063328,    0.148379,   -0.053736,    0.851681,    0.619621,    0.023444,    0.540168,   -0.024336,
   -0.047806,    0.148891,   -0.040203,    0.851148,    0.622038,    0.017555,    0.542387,   -0.018264,
   -0.032231,    0.149256,   -0.026622,    0.850768,    0.623897,    0.011649,    0.543956,   -0.012174,
   -0.016616,    0.149474,   -0.013010,    0.850539,    0.625193,    0.005734,    0.544861,   -0.006073,
   -0.000976,    0.149543,    0.000615,    0.850464,    0.625925,   -0.000184,    0.545088,    0.000035,
    0.014675,    0.149464,    0.014238,    0.850541,    0.626088,   -0.006099,    0.544627,    0.006142,
    0.030324,    0.149238,    0.027841,    0.850771,    0.625677,   -0.012003,    0.543466,    0.012245,
    0.045954,    0.148864,    0.041406,    0.851153,    0.624689,   -0.017891,    0.541599,    0.018336,
    0.061553,    0.148344,    0.054915,    0.851688,    0.623117,   -0.023755,    0.539020,    0.024412,
    0.077105,    0.147677,    0.068351,    0.852374,    0.620955,   -0.029590,    0.535729,    0.030465,
    0.092596,    0.146865,    0.081695,    0.853211,    0.618196,   -0.035388,    0.531725,    0.036492,
    0.108010,    0.145908,    0.094931,    0.854198,    0.614833,   -0.041144,    0.527015,    0.042486,
    0.123332,    0.144808,    0.108040,    0.855335,    0.610858,   -0.046852,    0.521608,    0.048442,
    0.138548,    0.143566,    0.121006,    0.856620,    0.606263,   -0.052505,    0.515519,    0.054354,
    0.153640,    0.142183,    0.133811,    0.858052,    0.601039,   -0.058099,    0.508767,    0.060217,
    0.168594,    0.140661,    0.146439,    0.859630,    0.595179,   -0.063627,    0.501375,    0.066025,
    0.183394,    0.139002,    0.158875,    0.861353,    0.588674,   -0.069086,    0.493373,    0.071772,
    0.198023,    0.137208,    0.171103,    0.863218,    0.581517,   -0.074469,    0.484794,    0.077451,
    0.212464,    0.135279,    0.183110,    0.865225,    0.573701,   -0.079775,    0.475679,    0.083055,
    0.226702,    0.133220,    0.194883,    0.867370,    0.565222,   -0.084997,    0.466072,    0.088578,
    0.240720,    0.131030,    0.206410,    0.869653,    0.556074,   -0.090134,    0.456023,    0.094012,
    0.254500,    0.128714,    0.217680,    0.872070,    0.546257,   -0.095182,    0.445587,    0.099349,
    0.268027,    0.126272,    0.228686,    0.874619,    0.535770,   -0.100139,    0.434823,    0.104579,
    0.281283,    0.123707,    0.239419,    0.877298,    0.524615,   -0.105002,    0.423795,    0.109695,
    0.294252,    0.121023,    0.249874,    0.880103,    0.512799,   -0.109769,    0.412568,    0.114685,
    0.306918,    0.118220,    0.260047,    0.883031,    0.500331,   -0.114439,    0.401213,    0.119540,
    0.319264,    0.115301,    0.269934,    0.886079,    0.487223,   -0.119010,    0.389801,    0.124251,
    0.331274,    0.112270,    0.279537,    0.889242,    0.473492,   -0.123480,    0.378404,    0.128805,
    0.342933,    0.109128,    0.288855,    0.892518,    0.459160,   -0.127847,    0.367096,    0.133192,
    0.354227,    0.105879,    0.297892,    0.895901,    0.444250,   -0.132108,    0.355949,    0.137401,
    0.365141,    0.102524,    0.306654,    0.899386,    0.428796,   -0.136262,    0.345034,    0.141422,
    0.375663,    0.099067,    0.315147,    0.902970,    0.412833,   -0.140303,    0.334421,    0.145244,
    0.385779,    0.095510,    0.323378,    0.906647,    0.396398,   -0.144228,    0.324174,    0.148859,
    0.395479,    0.091856,    0.331359,    0.910411,    0.379542,   -0.148032,    0.314351,    0.152257,
    0.404753,    0.088109,    0.339100,    0.914258,    0.362312,   -0.151708,    0.305011,    0.155433,
    0.413592,    0.084272,    0.346613,    0.918181,    0.344766,   -0.155250,    0.296199,    0.158380,
    0.421990,    0.080348,    0.353914,    0.922175,    0.326964,   -0.158648,    0.287955,    0.161096,
    0.429939,    0.076341,    0.361016,    0.926234,    0.308972,   -0.161893,    0.280315,    0.163578,
    0.437437,    0.072255,    0.367935,    0.930352,    0.290860,   -0.164977,    0.273299,    0.165829,
    0.444482,    0.068093,    0.374686,    0.934523,    0.272701,   -0.167889,    0.266922,    0.167853,
    0.451072,    0.063862,    0.381286,    0.938743,    0.254573,   -0.170620,    0.261190,    0.169656,
    0.457211,    0.059564,    0.387751,    0.943004,    0.236556,   -0.173158,    0.256095,    0.171250,
    0.462902,    0.055205,    0.394096,    0.947303,    0.218733,   -0.175496,    0.251623,    0.172644,
    0.468150,    0.050791,    0.400337,    0.951635,    0.201188,   -0.177623,    0.247748,    0.173854,
    0.472964,    0.046326,    0.406489,    0.955995,    0.184007,   -0.179530,    0.244437,    0.174894,
    0.477354,    0.041816,    0.412563,    0.960378,    0.167276,   -0.181208,    0.241646,    0.175779,
    0.481332,    0.037268,    0.418575,    0.964782,    0.151080,   -0.182650,    0.239327,    0.176524,
    0.484913,    0.032686,    0.424533,    0.969203,    0.135501,   -0.183848,    0.237423,    0.177142,
    0.488113,    0.028077,    0.430449,    0.973639,    0.120623,   -0.184794,    0.235875,    0.177644,
    0.490951,    0.023448,    0.436330,    0.978085,    0.106522,   -0.185479,    0.234621,    0.178036,
    0.493447,    0.018806,    0.442182,    0.982539,    0.093274,   -0.185895,    0.233601,    0.178320,
    0.495622,    0.014156,    0.448011,    0.987000,    0.080946,   -0.186028,    0.232755,    0.178490,
    0.497502,    0.009507,    0.453821,    0.991463,    0.069604,   -0.185864,    0.232031,    0.178528,
    0.499111,    0.004866,    0.459613,    0.995925,    0.059305,   -0.185378,    0.231387,    0.178408,
    0.500476,    0.000241,    0.465391,    1.000381,    0.050099,   -0.184537,    0.230791,    0.178087,
uoptimal = 
   -5.080033,    2.597269,
   -4.242878,    2.059951,
   -3.468731,    1.619274,
   -2.761047,    1.254983,
   -2.122010,    0.951450,
   -1.552590,    0.696867,
   -1.052571,    0.482553,
   -0.620657,    0.302126,
   -0.254543,    0.151010,
    0.048871,    0.025798,
    0.293370,   -0.076136,
    0.483231,   -0.157023,
    0.623074,   -0.218837,
    0.717710,   -0.263550,
    0.772018,   -0.293148,
    0.790842,   -0.309661,
    0.778925,   -0.315138,
    0.740839,   -0.311688,
    0.680943,   -0.301348,
    0.603374,   -0.286048,
    0.512025,   -0.267583,
    0.410504,   -0.247569,
    0.302162,   -0.227396,
    0.190079,   -0.208212,
    0.077038,   -0.190915,
   -0.034472,   -0.176158,
   -0.142227,   -0.164350,
   -0.244310,   -0.155688,
   -0.339111,   -0.150188,
   -0.425286,   -0.147706,
   -0.501768,   -0.147967,
   -0.567795,   -0.150613,
   -0.622841,   -0.155231,
   -0.666633,   -0.161413,
   -0.699112,   -0.168711,
   -0.720412,   -0.176702,
   -0.730871,   -0.185007,
   -0.730974,   -0.193297,
   -0.721322,   -0.201313,
   -0.702633,   -0.208837,
   -0.675701,   -0.215704,
   -0.641391,   -0.221805,
   -0.600605,   -0.227081,
   -0.554266,   -0.231510,
   -0.503294,   -0.235109,
   -0.448603,   -0.237914,
   -0.391083,   -0.239977,
   -0.331599,   -0.241360,
   -0.270951,   -0.242130,
   -0.209899,   -0.242359,
   -0.149131,   -0.242113,
   -0.089283,   -0.241450,
   -0.030917,   -0.240420,
    0.025467,   -0.239064,
    0.079457,   -0.237424,
    0.130696,   -0.235525,
    0.178912,   -0.233389,
    0.223896,   -0.231034,
    0.265492,   -0.228473,
    0.303615,   -0.225717,
    0.338230,   -0.222772,
    0.369368,   -0.219653,
    0.397097,   -0.216365,
    0.421524,   -0.212925,
    0.442797,   -0.209338,
    0.461095,   -0.205616,
    0.476618,   -0.201774,
    0.489599,   -0.197824,
    0.500272,   -0.193779,
    0.508883,   -0.189649,
    0.515691,   -0.185444,
    0.520941,   -0.181171,
    0.524892,   -0.176837,
    0.527785,   -0.172449,
    0.529848,   -0.168010,
    0.531303,   -0.163521,
    0.532356,   -0.158977,
    0.533189,   -0.154375,
    0.533978,   -0.149700,
    0.534865,   -0.144943,
    0.535970,   -0.140096,
    0.537403,   -0.135141,
    0.539243,   -0.130067,
    0.541554,   -0.124863,
    0.544385,   -0.119525,
    0.547751,   -0.114038,
    0.551656,   -0.108393,
    0.556081,   -0.102578,
    0.561002,   -0.096590,
    0.566378,   -0.090428,
    0.572154,   -0.084092,
    0.578257,   -0.077579,
    0.584618,   -0.070895,
    0.591153,   -0.064045,
    0.597777,   -0.057038,
    0.604402,   -0.049890,
    0.610928,   -0.042606,
    0.617263,   -0.035200,
    0.623319,   -0.027679,
    0.629005,   -0.020058,
    0.634240,   -0.012356,
    0.638942,   -0.004593,
    0.643033,    0.003217,
    0.646453,    0.011060,
    0.649135,    0.018921,
    0.651026,    0.026788,
    0.652081,    0.034651,
    0.652267,    0.042494,
    0.651557,    0.050298,
    0.649932,    0.058057,
    0.647379,    0.065756,
    0.643886,    0.073395,
    0.639466,    0.080960,
    0.634133,    0.088436,
    0.627901,    0.095817,
    0.620796,    0.103097,
    0.612836,    0.110271,
    0.604055,    0.117332,
    0.594491,    0.124270,
    0.584179,    0.131079,
    0.573158,    0.137751,
    0.561466,    0.144282,
    0.549136,    0.150663,
    0.536209,    0.156890,
    0.522720,    0.162954,
    0.508696,    0.168849,
    0.494166,    0.174567,
    0.479156,    0.180102,
    0.463681,    0.185446,
    0.447758,    0.190591,
    0.431396,    0.195531,
    0.414599,    0.200261,
    0.397365,    0.204774,
    0.379688,    0.209059,
    0.361552,    0.213108,
    0.342950,    0.216921,
    0.323860,    0.220491,
    0.304265,    0.223815,
    0.284139,    0.226892,
    0.263461,    0.229720,
    0.242202,    0.232296,
    0.220338,    0.234618,
    0.197859,    0.236685,
    0.174746,    0.238498,
    0.150985,    0.240058,
    0.126577,    0.241370,
    0.101527,    0.242440,
    0.075847,    0.243270,
    0.049572,    0.243860,
    0.022733,    0.244216,
   -0.004607,    0.244341,
   -0.032381,    0.244240,
   -0.060509,    0.243916,
   -0.088889,    0.243372,
   -0.117404,    0.242614,
   -0.145933,    0.241637,
   -0.174322,    0.240445,
   -0.202411,    0.239035,
   -0.230018,    0.237404,
   -0.256963,    0.235548,
   -0.283058,    0.233461,
   -0.308093,    0.231134,
   -0.331866,    0.228559,
   -0.354161,    0.225722,
   -0.374763,    0.222605,
   -0.393468,    0.219192,
   -0.410057,    0.215461,
   -0.424381,    0.211396,
   -0.436263,    0.206975,
   -0.445545,    0.202178,
   -0.452102,    0.196986,
   -0.455831,    0.191381,
   -0.456662,    0.185352,
   -0.454580,    0.178891,
   -0.449576,    0.171993,
   -0.441689,    0.164667,
   -0.431003,    0.156927,
   -0.417640,    0.148797,
   -0.401759,    0.140313,
   -0.383594,    0.131522,
   -0.363363,    0.122483,
   -0.341351,    0.113266,
   -0.317869,    0.103958,
   -0.293268,    0.094650,
   -0.267914,    0.085461,
   -0.242191,    0.076496,
   -0.216490,    0.067864,
   -0.191211,    0.059670,
   -0.166747,    0.051995,
   -0.143471,    0.044896,
   -0.121738,    0.038401,
   -0.101855,    0.032508,
   -0.084089,    0.027183,
   -0.068637,    0.022349,
   -0.055625,    0.017868,
   -0.045090,    0.013554,
   -0.036967,    0.009142,
   -0.031080,    0.004299,
   -0.027122,   -0.001401,
   -0.024651,   -0.008484,
   -0.023073,   -0.017586,
Kt = 
   -2.690572,   -0.325575,    4.107079,    0.000251,   -0.595139,   -0.114920,    3.020306,   -0.019395,   -0.292547,   -0.625108,    0.311621,    0.827906,   -0.059782,   -1.008642,    0.095525,    1.199581,
   -2.659429,   -0.314278,    4.077097,   -0.003319,   -0.591012,   -0.105447,    3.018372,   -0.013380,   -0.169321,   -0.678713,    0.188484,    0.772431,   -0.054084,   -1.008059,    0.089673,    1.199563,
   -2.635344,   -0.299020,    4.053647,   -0.005007,   -0.587913,   -0.096130,    3.016770,   -0.007542,   -0.062877,   -0.721094,    0.083088,    0.727273,   -0.043165,   -1.008826,    0.079605,    1.198045,
   -2.617918,   -0.280611,    4.036476,   -0.005245,   -0.585706,   -0.086984,    3.015566,   -0.001896,    0.027105,   -0.753962,   -0.005083,    0.690558,   -0.028068,   -1.010701,    0.066157,    1.195280,
   -2.606583,   -0.259879,    4.025147,   -0.004404,   -0.584257,   -0.078031,    3.014801,    0.003540,    0.101233,   -0.778940,   -0.076817,    0.660830,   -0.009764,   -1.013469,    0.050111,    1.191488,
