num= 189
0.00000, 00.000000, 00.000000, 12.000000
0.05000, 00.033309, 00.016664, 12.000000
0.10000, 00.066469, 00.033309, 12.000000
0.15000, 00.099335, 00.049917, 12.000000
0.20000, 00.131759, 00.066469, 12.000000
0.25000, 00.163597, 00.082948, 12.000000
0.30000, 00.194709, 00.099335, 12.000000
0.35000, 00.224956, 00.115611, 12.000000
0.40000, 00.254203, 00.131759, 12.000000
0.45000, 00.282321, 00.147760, 12.000000
0.50000, 00.309185, 00.163597, 12.000000
0.55000, 00.334675, 00.179253, 12.000000
0.60000, 00.358678, 00.194709, 12.000000
0.65000, 00.381088, 00.209949, 12.000000
0.70000, 00.401804, 00.224956, 12.000000
0.75000, 00.420735, 00.239713, 12.000000
0.80000, 00.437798, 00.254203, 12.000000
0.85000, 00.452915, 00.268411, 12.000000
0.90000, 00.466020, 00.282321, 12.000000
0.95000, 00.477054, 00.295917, 12.000000
1.00000, 00.485969, 00.309185, 12.000000
1.05000, 00.492725, 00.322109, 12.000000
1.10000, 00.497292, 00.334675, 12.000000
1.15000, 00.499649, 00.346869, 12.000000
1.20000, 00.499787, 00.358678, 12.000000
1.25000, 00.497704, 00.370088, 12.000000
1.30000, 00.493410, 00.381088, 12.000000
1.35000, 00.486924, 00.391663, 12.000000
1.40000, 00.478274, 00.401804, 12.000000
1.45000, 00.467500, 00.411498, 12.000000
1.50000, 00.454649, 00.420735, 12.000000
1.55000, 00.439777, 00.429505, 12.000000
1.60000, 00.422952, 00.437798, 12.000000
1.65000, 00.404248, 00.445604, 12.000000
1.70000, 00.383748, 00.452915, 12.000000
1.75000, 00.361543, 00.459722, 12.000000
1.80000, 00.337732, 00.466020, 12.000000
1.85000, 00.312420, 00.471799, 12.000000
1.90000, 00.285720, 00.477054, 12.000000
1.95000, 00.257751, 00.481779, 12.000000
2.00000, 00.228636, 00.485969, 12.000000
2.05000, 00.198506, 00.489619, 12.000000
2.10000, 00.167494, 00.492725, 12.000000
2.15000, 00.135738, 00.495283, 12.000000
2.20000, 00.103379, 00.497292, 12.000000
2.25000, 00.070560, 00.498747, 12.000000
2.30000, 00.037428, 00.499649, 12.000000
2.35000, 00.004130, 00.499996, 12.000000
2.40000, -0.029187, 00.499787, 12.000000
2.45000, -0.062374, 00.499023, 12.000000
2.50000, -0.095284, 00.497704, 12.000000
2.55000, -0.127771, 00.495832, 12.000000
2.60000, -0.159689, 00.493410, 12.000000
2.65000, -0.190899, 00.490439, 12.000000
2.70000, -0.221260, 00.486924, 12.000000
2.75000, -0.250639, 00.482867, 12.000000
2.80000, -0.278903, 00.478274, 12.000000
2.85000, -0.305929, 00.473150, 12.000000
2.90000, -0.331595, 00.467500, 12.000000
2.95000, -0.355789, 00.461331, 12.000000
3.00000, -0.378401, 00.454649, 12.000000
3.05000, -0.399333, 00.447462, 12.000000
3.10000, -0.418490, 00.439777, 12.000000
3.15000, -0.435788, 00.431605, 12.000000
3.20000, -0.451150, 00.422952, 12.000000
3.25000, -0.464507, 00.413830, 12.000000
3.30000, -0.475801, 00.404248, 12.000000
3.35000, -0.484981, 00.394217, 12.000000
3.40000, -0.492006, 00.383748, 12.000000
3.45000, -0.496846, 00.372853, 12.000000
3.50000, -0.499477, 00.361543, 12.000000
3.55000, -0.499890, 00.349832, 12.000000
3.60000, -0.498082, 00.337732, 12.000000
3.65000, -0.494061, 00.325256, 12.000000
3.70000, -0.487845, 00.312420, 12.000000
3.75000, -0.479462, 00.299236, 12.000000
3.80000, -0.468949, 00.285720, 12.000000
3.85000, -0.456352, 00.271886, 12.000000
3.90000, -0.441727, 00.257751, 12.000000
3.95000, -0.425140, 00.243329, 12.000000
4.00000, -0.406665, 00.228636, 12.000000
4.05000, -0.386382, 00.213690, 12.000000
4.10000, -0.364383, 00.198506, 12.000000
4.15000, -0.340765, 00.183102, 12.000000
4.20000, -0.315633, 00.167494, 12.000000
4.25000, -0.289099, 00.151700, 12.000000
4.30000, -0.261281, 00.135738, 12.000000
4.35000, -0.232301, 00.119625, 12.000000
